parent	child	p.name
GNG13	PDE1C	hsa04742
GNG13	PDE1B	hsa04742
RHO	GNAT1	hsa04744
RHO	GNAT2	hsa04744
RHO	GNB1	hsa04744
RHO	GNGT1	hsa04744
GNAT1	PDE6A	hsa04744
GNAT1	PDE6G	hsa04744
GNAT1	PDE6B	hsa04744
GNAT2	PDE6A	hsa04744
GNAT2	PDE6G	hsa04744
GNAT2	PDE6B	hsa04744
GNB1	PDE6A	hsa04744
GNB1	PDE6G	hsa04744
GNB1	PDE6B	hsa04744
GNGT1	PDE6A	hsa04744
GNGT1	PDE6G	hsa04744
GNGT1	PDE6B	hsa04744
RCVRN	GRK7	hsa04744
RCVRN	GRK1	hsa04744
SAG	RHO	hsa04744
RGS9	GNAT1	hsa04744
RGS9	GNAT2	hsa04744
RGS9	GNB1	hsa04744
RGS9	GNGT1	hsa04744
GRK7	RHO	hsa04744
GRK1	RHO	hsa04744
CALML6	CNGB1	hsa04744
CALML6	CNGA1	hsa04744
CALML5	CNGB1	hsa04744
CALML5	CNGA1	hsa04744
CALM1	CNGB1	hsa04744
CALM1	CNGA1	hsa04744
CALM2	CNGB1	hsa04744
CALM2	CNGA1	hsa04744
CALM3	CNGB1	hsa04744
CALM3	CNGA1	hsa04744
CALML3	CNGB1	hsa04744
CALML3	CNGA1	hsa04744
CALML4	CNGB1	hsa04744
CALML4	CNGA1	hsa04744
GUCA1A	GUCY2F	hsa04744
GUCA1A	GUCY2D	hsa04744
GUCA1B	GUCY2F	hsa04744
GUCA1B	GUCY2D	hsa04744
GUCA1C	GUCY2F	hsa04744
GUCA1C	GUCY2D	hsa04744
BDKRB1	GNAQ	hsa04750
BDKRB2	GNAQ	hsa04750
HTR2A	GNAQ	hsa04750
HTR2B	GNAQ	hsa04750
HTR2C	GNAQ	hsa04750
HRH1	GNAQ	hsa04750
P2RY2	GNAQ	hsa04750
GNAQ	PLA2G4B	hsa04750
GNAQ	PLA2G4E	hsa04750
GNAQ	PLA2G4F	hsa04750
GNAQ	PLA2G4D	hsa04750
GNAQ	PLA2G4A	hsa04750
GNAQ	PLA2G6	hsa04750
GNAQ	PLA2G4C	hsa04750
GNAQ	JMJD7-PLA2G4B	hsa04750
GNAQ	PLCB1	hsa04750
GNAQ	PLCB2	hsa04750
GNAQ	PLCB3	hsa04750
GNAQ	PLCB4	hsa04750
PRKCE	PPP1CA	hsa04750
PRKCE	PPP1CB	hsa04750
PRKCE	PPP1CC	hsa04750
PRKCE	TRPV1	hsa04750
PRKCE	TRPA1	hsa04750
PRKACA	TRPV1	hsa04750
PRKACB	TRPV1	hsa04750
PRKACG	TRPV1	hsa04750
CAMK2A	TRPV1	hsa04750
CAMK2B	TRPV1	hsa04750
CAMK2D	TRPV1	hsa04750
CAMK2G	TRPV1	hsa04750
PTGER2	GNAS	hsa04750
PTGER4	GNAS	hsa04750
GNAS	ADCY1	hsa04750
GNAS	ADCY2	hsa04750
GNAS	ADCY3	hsa04750
GNAS	ADCY5	hsa04750
GNAS	ADCY6	hsa04750
GNAS	ADCY7	hsa04750
GNAS	ADCY8	hsa04750
GNAS	ADCY9	hsa04750
GNAS	ADCY4	hsa04750
F2RL1	GNAQ	hsa04750
PRKCA	TRPV4	hsa04750
PRKCB	TRPV4	hsa04750
PRKCD	TRPV4	hsa04750
PRKCE	TRPV4	hsa04750
PRKCG	TRPV4	hsa04750
PRKCH	TRPV4	hsa04750
PRKCQ	TRPV4	hsa04750
CALML6	CAMK2A	hsa04750
CALML6	CAMK2B	hsa04750
CALML6	CAMK2D	hsa04750
CALML6	CAMK2G	hsa04750
CALML5	CAMK2A	hsa04750
CALML5	CAMK2B	hsa04750
CALML5	CAMK2D	hsa04750
CALML5	CAMK2G	hsa04750
CALM1	CAMK2A	hsa04750
CALM1	CAMK2B	hsa04750
CALM1	CAMK2D	hsa04750
CALM1	CAMK2G	hsa04750
CALM2	CAMK2A	hsa04750
CALM2	CAMK2B	hsa04750
CALM2	CAMK2D	hsa04750
CALM2	CAMK2G	hsa04750
CALM3	CAMK2A	hsa04750
CALM3	CAMK2B	hsa04750
CALM3	CAMK2D	hsa04750
CALM3	CAMK2G	hsa04750
CALML3	CAMK2A	hsa04750
CALML3	CAMK2B	hsa04750
CALML3	CAMK2D	hsa04750
CALML3	CAMK2G	hsa04750
CALML4	CAMK2A	hsa04750
CALML4	CAMK2B	hsa04750
CALML4	CAMK2D	hsa04750
CALML4	CAMK2G	hsa04750
IL1B	IL1R1	hsa04750
IL1B	IL1RAP	hsa04750
IL1R1	MAP2K3	hsa04750
IL1R1	MAP2K6	hsa04750
IL1RAP	MAP2K3	hsa04750
IL1RAP	MAP2K6	hsa04750
MAP2K3	MAPK14	hsa04750
MAP2K3	MAPK8	hsa04750
MAP2K3	MAPK11	hsa04750
MAP2K3	MAPK9	hsa04750
MAP2K3	MAPK10	hsa04750
MAP2K3	MAPK13	hsa04750
MAP2K3	MAPK12	hsa04750
MAP2K6	MAPK14	hsa04750
MAP2K6	MAPK8	hsa04750
MAP2K6	MAPK11	hsa04750
MAP2K6	MAPK9	hsa04750
MAP2K6	MAPK10	hsa04750
MAP2K6	MAPK13	hsa04750
MAP2K6	MAPK12	hsa04750
MAPK14	TRPV1	hsa04750
MAPK8	TRPV1	hsa04750
MAPK11	TRPV1	hsa04750
MAPK9	TRPV1	hsa04750
MAPK10	TRPV1	hsa04750
MAPK13	TRPV1	hsa04750
MAPK12	TRPV1	hsa04750
NGF	NTRK1	hsa04750
NTRK1	PLCG1	hsa04750
NTRK1	PLCG2	hsa04750
NTRK1	PIK3CA	hsa04750
NTRK1	PIK3CB	hsa04750
NTRK1	PIK3CD	hsa04750
NTRK1	PIK3R1	hsa04750
NTRK1	PIK3R2	hsa04750
NTRK1	PIK3R3	hsa04750
PIK3CA	PRKCD	hsa04750
PIK3CB	PRKCD	hsa04750
PIK3CD	PRKCD	hsa04750
PIK3R1	PRKCD	hsa04750
PIK3R2	PRKCD	hsa04750
PIK3R3	PRKCD	hsa04750
PRKCD	SRC	hsa04750
SRC	TRPV1	hsa04750
PRKACA	TRPV4	hsa04750
PRKACB	TRPV4	hsa04750
PRKACG	TRPV4	hsa04750
PPP1CA	TRPM8	hsa04750
PPP1CB	TRPM8	hsa04750
PPP1CC	TRPM8	hsa04750
PRKACA	TRPM8	hsa04750
PRKACB	TRPM8	hsa04750
PRKACG	TRPM8	hsa04750
IGF1	TRPV2	hsa04750
KNG1	BDKRB1	hsa04750
KNG1	BDKRB2	hsa04750
VAV3	PIK3CA	hsa04810
VAV3	PIK3CB	hsa04810
VAV3	PIK3CD	hsa04810
VAV3	PIK3R1	hsa04810
VAV3	PIK3R2	hsa04810
VAV3	PIK3R3	hsa04810
TIAM1	PIK3CA	hsa04810
TIAM1	PIK3CB	hsa04810
TIAM1	PIK3CD	hsa04810
TIAM1	PIK3R1	hsa04810
TIAM1	PIK3R2	hsa04810
TIAM1	PIK3R3	hsa04810
VAV1	PIK3CA	hsa04810
VAV1	PIK3CB	hsa04810
VAV1	PIK3CD	hsa04810
VAV1	PIK3R1	hsa04810
VAV1	PIK3R2	hsa04810
VAV1	PIK3R3	hsa04810
VAV2	PIK3CA	hsa04810
VAV2	PIK3CB	hsa04810
VAV2	PIK3CD	hsa04810
VAV2	PIK3R1	hsa04810
VAV2	PIK3R2	hsa04810
VAV2	PIK3R3	hsa04810
PIKFYVE	VCL	hsa04810
PIP5K1C	VCL	hsa04810
PIP4K2A	VCL	hsa04810
PIP4K2C	VCL	hsa04810
PIP5K1A	VCL	hsa04810
PIP5K1B	VCL	hsa04810
PIP4K2B	VCL	hsa04810
PIKFYVE	ACTN4	hsa04810
PIKFYVE	ACTN1	hsa04810
PIP5K1C	ACTN4	hsa04810
PIP5K1C	ACTN1	hsa04810
PIP4K2A	ACTN4	hsa04810
PIP4K2A	ACTN1	hsa04810
PIP4K2C	ACTN4	hsa04810
PIP4K2C	ACTN1	hsa04810
PIP5K1A	ACTN4	hsa04810
PIP5K1A	ACTN1	hsa04810
PIP5K1B	ACTN4	hsa04810
PIP5K1B	ACTN1	hsa04810
PIP4K2B	ACTN4	hsa04810
PIP4K2B	ACTN1	hsa04810
F2R	GNA13	hsa04810
F2R	GNA12	hsa04810
GNA13	ARHGEF12	hsa04810
GNA13	ARHGEF1	hsa04810
GNA12	ARHGEF12	hsa04810
GNA12	ARHGEF1	hsa04810
ARHGEF12	RHOA	hsa04810
ARHGEF1	RHOA	hsa04810
RHOA	ROCK1	hsa04810
RHOA	ROCK2	hsa04810
RHOA	DIAPH1	hsa04810
RHOA	DIAPH2	hsa04810
DIAPH1	PFN3	hsa04810
DIAPH1	PFN4	hsa04810
DIAPH1	PFN1	hsa04810
DIAPH1	PFN2	hsa04810
DIAPH2	PFN3	hsa04810
DIAPH2	PFN4	hsa04810
DIAPH2	PFN1	hsa04810
DIAPH2	PFN2	hsa04810
ROCK1	MYL12B	hsa04810
ROCK1	MYL9	hsa04810
ROCK1	MYL12A	hsa04810
ROCK1	MYLPF	hsa04810
ROCK1	MYL2	hsa04810
ROCK1	MYL5	hsa04810
ROCK1	MYL7	hsa04810
ROCK1	MYL10	hsa04810
ROCK2	MYL12B	hsa04810
ROCK2	MYL9	hsa04810
ROCK2	MYL12A	hsa04810
ROCK2	MYLPF	hsa04810
ROCK2	MYL2	hsa04810
ROCK2	MYL5	hsa04810
ROCK2	MYL7	hsa04810
ROCK2	MYL10	hsa04810
EGFR	SOS1	hsa04810
EGFR	SOS2	hsa04810
FGFR1	SOS1	hsa04810
FGFR1	SOS2	hsa04810
FGFR3	SOS1	hsa04810
FGFR3	SOS2	hsa04810
FGFR2	SOS1	hsa04810
FGFR2	SOS2	hsa04810
FGFR4	SOS1	hsa04810
FGFR4	SOS2	hsa04810
INSRR	SOS1	hsa04810
INSRR	SOS2	hsa04810
PDGFRA	SOS1	hsa04810
PDGFRA	SOS2	hsa04810
PDGFRB	SOS1	hsa04810
PDGFRB	SOS2	hsa04810
SOS1	RRAS2	hsa04810
SOS1	MRAS	hsa04810
SOS1	HRAS	hsa04810
SOS1	KRAS	hsa04810
SOS1	NRAS	hsa04810
SOS1	RRAS	hsa04810
SOS2	RRAS2	hsa04810
SOS2	MRAS	hsa04810
SOS2	HRAS	hsa04810
SOS2	KRAS	hsa04810
SOS2	NRAS	hsa04810
SOS2	RRAS	hsa04810
RRAS2	ARAF	hsa04810
RRAS2	MOS	hsa04810
RRAS2	RAF1	hsa04810
RRAS2	BRAF	hsa04810
MRAS	ARAF	hsa04810
MRAS	MOS	hsa04810
MRAS	RAF1	hsa04810
MRAS	BRAF	hsa04810
HRAS	ARAF	hsa04810
HRAS	MOS	hsa04810
HRAS	RAF1	hsa04810
HRAS	BRAF	hsa04810
KRAS	ARAF	hsa04810
KRAS	MOS	hsa04810
KRAS	RAF1	hsa04810
KRAS	BRAF	hsa04810
NRAS	ARAF	hsa04810
NRAS	MOS	hsa04810
NRAS	RAF1	hsa04810
NRAS	BRAF	hsa04810
RRAS	ARAF	hsa04810
RRAS	MOS	hsa04810
RRAS	RAF1	hsa04810
RRAS	BRAF	hsa04810
RRAS2	PIK3CA	hsa04810
RRAS2	PIK3CB	hsa04810
RRAS2	PIK3CD	hsa04810
RRAS2	PIK3R1	hsa04810
RRAS2	PIK3R2	hsa04810
RRAS2	PIK3R3	hsa04810
MRAS	PIK3CA	hsa04810
MRAS	PIK3CB	hsa04810
MRAS	PIK3CD	hsa04810
MRAS	PIK3R1	hsa04810
MRAS	PIK3R2	hsa04810
MRAS	PIK3R3	hsa04810
HRAS	PIK3CA	hsa04810
HRAS	PIK3CB	hsa04810
HRAS	PIK3CD	hsa04810
HRAS	PIK3R1	hsa04810
HRAS	PIK3R2	hsa04810
HRAS	PIK3R3	hsa04810
KRAS	PIK3CA	hsa04810
KRAS	PIK3CB	hsa04810
KRAS	PIK3CD	hsa04810
KRAS	PIK3R1	hsa04810
KRAS	PIK3R2	hsa04810
KRAS	PIK3R3	hsa04810
NRAS	PIK3CA	hsa04810
NRAS	PIK3CB	hsa04810
NRAS	PIK3CD	hsa04810
NRAS	PIK3R1	hsa04810
NRAS	PIK3R2	hsa04810
NRAS	PIK3R3	hsa04810
RRAS	PIK3CA	hsa04810
RRAS	PIK3CB	hsa04810
RRAS	PIK3CD	hsa04810
RRAS	PIK3R1	hsa04810
RRAS	PIK3R2	hsa04810
RRAS	PIK3R3	hsa04810
RRAS2	ARHGEF6	hsa04810
MRAS	ARHGEF6	hsa04810
HRAS	ARHGEF6	hsa04810
KRAS	ARHGEF6	hsa04810
NRAS	ARHGEF6	hsa04810
RRAS	ARHGEF6	hsa04810
ITGA11	SRC	hsa04810
ITGA6	SRC	hsa04810
ITGA1	SRC	hsa04810
ITGA2	SRC	hsa04810
ITGA2B	SRC	hsa04810
ITGA3	SRC	hsa04810
ITGA4	SRC	hsa04810
ITGA5	SRC	hsa04810
ITGA7	SRC	hsa04810
ITGA9	SRC	hsa04810
ITGAD	SRC	hsa04810
ITGAE	SRC	hsa04810
ITGAL	SRC	hsa04810
ITGAM	SRC	hsa04810
ITGAV	SRC	hsa04810
ITGAX	SRC	hsa04810
ITGB1	SRC	hsa04810
ITGB2	SRC	hsa04810
ITGB3	SRC	hsa04810
ITGB4	SRC	hsa04810
ITGB5	SRC	hsa04810
ITGB6	SRC	hsa04810
ITGB7	SRC	hsa04810
ITGB8	SRC	hsa04810
ITGA10	SRC	hsa04810
ITGA8	SRC	hsa04810
CHRM1	GNG12	hsa04810
CHRM2	GNG12	hsa04810
CHRM3	GNG12	hsa04810
CHRM4	GNG12	hsa04810
CHRM5	GNG12	hsa04810
BDKRB1	GNG12	hsa04810
BDKRB2	GNG12	hsa04810
GNG12	FGD1	hsa04810
GNG12	FGD3	hsa04810
FGD1	CDC42	hsa04810
FGD3	CDC42	hsa04810
CDC42	PAK4	hsa04810
CDC42	BUB1B-PAK6	hsa04810
CDC42	PAK1	hsa04810
CDC42	PAK2	hsa04810
CDC42	PAK3	hsa04810
CDC42	PAK6	hsa04810
CDC42	PAK5	hsa04810
RAC1	IQGAP2	hsa04810
RAC1	IQGAP3	hsa04810
RAC1	IQGAP1	hsa04810
RAC2	IQGAP2	hsa04810
RAC2	IQGAP3	hsa04810
RAC2	IQGAP1	hsa04810
RAC3	IQGAP2	hsa04810
RAC3	IQGAP3	hsa04810
RAC3	IQGAP1	hsa04810
CDC42	IQGAP2	hsa04810
CDC42	IQGAP3	hsa04810
CDC42	IQGAP1	hsa04810
CDC42	DIAPH3	hsa04810
CDC42	WASL	hsa04810
DIAPH3	BAIAP2	hsa04810
BAIAP2	ENAH	hsa04810
WASL	ARPC5	hsa04810
WASL	ARPC4	hsa04810
WASL	ARPC3	hsa04810
WASL	ARPC1B	hsa04810
WASL	ARPC2	hsa04810
WASL	ARPC1A	hsa04810
WASL	ARPC5L	hsa04810
APC2	SPATA13	hsa04810
APC2	ARHGEF4	hsa04810
APC	SPATA13	hsa04810
APC	ARHGEF4	hsa04810
SPATA13	RAC1	hsa04810
SPATA13	RAC2	hsa04810
SPATA13	RAC3	hsa04810
ARHGEF4	RAC1	hsa04810
ARHGEF4	RAC2	hsa04810
ARHGEF4	RAC3	hsa04810
RAC1	BAIAP2	hsa04810
RAC2	BAIAP2	hsa04810
RAC3	BAIAP2	hsa04810
BAIAP2	WASF2	hsa04810
WASF2	ARPC5	hsa04810
WASF2	ARPC4	hsa04810
WASF2	ARPC3	hsa04810
WASF2	ARPC1B	hsa04810
WASF2	ARPC2	hsa04810
WASF2	ARPC1A	hsa04810
WASF2	ARPC5L	hsa04810
SLC9A1	MSN	hsa04810
SLC9A1	RDX	hsa04810
SLC9A1	EZR	hsa04810
DOCK1	RAC1	hsa04810
DOCK1	RAC2	hsa04810
DOCK1	RAC3	hsa04810
RAC1	PAK4	hsa04810
RAC1	BUB1B-PAK6	hsa04810
RAC1	PAK1	hsa04810
RAC1	PAK2	hsa04810
RAC1	PAK3	hsa04810
RAC1	PAK6	hsa04810
RAC1	PAK5	hsa04810
RAC2	PAK4	hsa04810
RAC2	BUB1B-PAK6	hsa04810
RAC2	PAK1	hsa04810
RAC2	PAK2	hsa04810
RAC2	PAK3	hsa04810
RAC2	PAK6	hsa04810
RAC2	PAK5	hsa04810
RAC3	PAK4	hsa04810
RAC3	BUB1B-PAK6	hsa04810
RAC3	PAK1	hsa04810
RAC3	PAK2	hsa04810
RAC3	PAK3	hsa04810
RAC3	PAK6	hsa04810
RAC3	PAK5	hsa04810
ARAF	MAP2K1	hsa04810
ARAF	MAP2K2	hsa04810
MOS	MAP2K1	hsa04810
MOS	MAP2K2	hsa04810
RAF1	MAP2K1	hsa04810
RAF1	MAP2K2	hsa04810
BRAF	MAP2K1	hsa04810
BRAF	MAP2K2	hsa04810
MAP2K1	MAPK1	hsa04810
MAP2K1	MAPK3	hsa04810
MAP2K2	MAPK1	hsa04810
MAP2K2	MAPK3	hsa04810
ROCK1	SLC9A1	hsa04810
ROCK2	SLC9A1	hsa04810
ROCK1	PIKFYVE	hsa04810
ROCK1	PIP5K1C	hsa04810
ROCK1	PIP4K2A	hsa04810
ROCK1	PIP4K2C	hsa04810
ROCK1	PIP5K1A	hsa04810
ROCK1	PIP5K1B	hsa04810
ROCK1	PIP4K2B	hsa04810
ROCK2	PIKFYVE	hsa04810
ROCK2	PIP5K1C	hsa04810
ROCK2	PIP4K2A	hsa04810
ROCK2	PIP4K2C	hsa04810
ROCK2	PIP5K1A	hsa04810
ROCK2	PIP5K1B	hsa04810
ROCK2	PIP4K2B	hsa04810
PAK4	ARHGEF7	hsa04810
PAK4	ARHGEF6	hsa04810
BUB1B-PAK6	ARHGEF7	hsa04810
BUB1B-PAK6	ARHGEF6	hsa04810
PAK1	ARHGEF7	hsa04810
PAK1	ARHGEF6	hsa04810
PAK2	ARHGEF7	hsa04810
PAK2	ARHGEF6	hsa04810
PAK3	ARHGEF7	hsa04810
PAK3	ARHGEF6	hsa04810
PAK6	ARHGEF7	hsa04810
PAK6	ARHGEF6	hsa04810
PAK5	ARHGEF7	hsa04810
PAK5	ARHGEF6	hsa04810
SRC	ARHGAP35	hsa04810
PAK4	LIMK1	hsa04810
PAK4	LIMK2	hsa04810
BUB1B-PAK6	LIMK1	hsa04810
BUB1B-PAK6	LIMK2	hsa04810
PAK1	LIMK1	hsa04810
PAK1	LIMK2	hsa04810
PAK2	LIMK1	hsa04810
PAK2	LIMK2	hsa04810
PAK3	LIMK1	hsa04810
PAK3	LIMK2	hsa04810
PAK6	LIMK1	hsa04810
PAK6	LIMK2	hsa04810
PAK5	LIMK1	hsa04810
PAK5	LIMK2	hsa04810
ROCK1	LIMK1	hsa04810
ROCK1	LIMK2	hsa04810
ROCK2	LIMK1	hsa04810
ROCK2	LIMK2	hsa04810
MAPK1	ROCK1	hsa04810
MAPK1	ROCK2	hsa04810
MAPK3	ROCK1	hsa04810
MAPK3	ROCK2	hsa04810
ROCK1	PPP1R12A	hsa04810
ROCK1	PPP1R12B	hsa04810
ROCK1	PPP1R12C	hsa04810
ROCK1	PPP1CA	hsa04810
ROCK1	PPP1CB	hsa04810
ROCK1	PPP1CC	hsa04810
ROCK2	PPP1R12A	hsa04810
ROCK2	PPP1R12B	hsa04810
ROCK2	PPP1R12C	hsa04810
ROCK2	PPP1CA	hsa04810
ROCK2	PPP1CB	hsa04810
ROCK2	PPP1CC	hsa04810
PAK4	MYLK4	hsa04810
PAK4	MYLK	hsa04810
PAK4	MYLK2	hsa04810
PAK4	MYLK3	hsa04810
BUB1B-PAK6	MYLK4	hsa04810
BUB1B-PAK6	MYLK	hsa04810
BUB1B-PAK6	MYLK2	hsa04810
BUB1B-PAK6	MYLK3	hsa04810
PAK1	MYLK4	hsa04810
PAK1	MYLK	hsa04810
PAK1	MYLK2	hsa04810
PAK1	MYLK3	hsa04810
PAK2	MYLK4	hsa04810
PAK2	MYLK	hsa04810
PAK2	MYLK2	hsa04810
PAK2	MYLK3	hsa04810
PAK3	MYLK4	hsa04810
PAK3	MYLK	hsa04810
PAK3	MYLK2	hsa04810
PAK3	MYLK3	hsa04810
PAK6	MYLK4	hsa04810
PAK6	MYLK	hsa04810
PAK6	MYLK2	hsa04810
PAK6	MYLK3	hsa04810
PAK5	MYLK4	hsa04810
PAK5	MYLK	hsa04810
PAK5	MYLK2	hsa04810
PAK5	MYLK3	hsa04810
MYLK4	MYL12B	hsa04810
MYLK4	MYL9	hsa04810
MYLK4	MYL12A	hsa04810
MYLK4	MYLPF	hsa04810
MYLK4	MYL2	hsa04810
MYLK4	MYL5	hsa04810
MYLK4	MYL7	hsa04810
MYLK4	MYL10	hsa04810
MYLK	MYL12B	hsa04810
MYLK	MYL9	hsa04810
MYLK	MYL12A	hsa04810
MYLK	MYLPF	hsa04810
MYLK	MYL2	hsa04810
MYLK	MYL5	hsa04810
MYLK	MYL7	hsa04810
MYLK	MYL10	hsa04810
MYLK2	MYL12B	hsa04810
MYLK2	MYL9	hsa04810
MYLK2	MYL12A	hsa04810
MYLK2	MYLPF	hsa04810
MYLK2	MYL2	hsa04810
MYLK2	MYL5	hsa04810
MYLK2	MYL7	hsa04810
MYLK2	MYL10	hsa04810
MYLK3	MYL12B	hsa04810
MYLK3	MYL9	hsa04810
MYLK3	MYL12A	hsa04810
MYLK3	MYLPF	hsa04810
MYLK3	MYL2	hsa04810
MYLK3	MYL5	hsa04810
MYLK3	MYL7	hsa04810
MYLK3	MYL10	hsa04810
LIMK1	CFL1	hsa04810
LIMK1	CFL2	hsa04810
LIMK2	CFL1	hsa04810
LIMK2	CFL2	hsa04810
SSH1	CFL1	hsa04810
SSH1	CFL2	hsa04810
SSH3	CFL1	hsa04810
SSH3	CFL2	hsa04810
SSH2	CFL1	hsa04810
SSH2	CFL2	hsa04810
PPP1R12A	MYL12B	hsa04810
PPP1R12A	MYL9	hsa04810
PPP1R12A	MYL12A	hsa04810
PPP1R12A	MYLPF	hsa04810
PPP1R12A	MYL2	hsa04810
PPP1R12A	MYL5	hsa04810
PPP1R12A	MYL7	hsa04810
PPP1R12A	MYL10	hsa04810
PPP1R12B	MYL12B	hsa04810
PPP1R12B	MYL9	hsa04810
PPP1R12B	MYL12A	hsa04810
PPP1R12B	MYLPF	hsa04810
PPP1R12B	MYL2	hsa04810
PPP1R12B	MYL5	hsa04810
PPP1R12B	MYL7	hsa04810
PPP1R12B	MYL10	hsa04810
PPP1R12C	MYL12B	hsa04810
PPP1R12C	MYL9	hsa04810
PPP1R12C	MYL12A	hsa04810
PPP1R12C	MYLPF	hsa04810
PPP1R12C	MYL2	hsa04810
PPP1R12C	MYL5	hsa04810
PPP1R12C	MYL7	hsa04810
PPP1R12C	MYL10	hsa04810
PPP1CA	MYL12B	hsa04810
PPP1CA	MYL9	hsa04810
PPP1CA	MYL12A	hsa04810
PPP1CA	MYLPF	hsa04810
PPP1CA	MYL2	hsa04810
PPP1CA	MYL5	hsa04810
PPP1CA	MYL7	hsa04810
PPP1CA	MYL10	hsa04810
PPP1CB	MYL12B	hsa04810
PPP1CB	MYL9	hsa04810
PPP1CB	MYL12A	hsa04810
PPP1CB	MYLPF	hsa04810
PPP1CB	MYL2	hsa04810
PPP1CB	MYL5	hsa04810
PPP1CB	MYL7	hsa04810
PPP1CB	MYL10	hsa04810
PPP1CC	MYL12B	hsa04810
PPP1CC	MYL9	hsa04810
PPP1CC	MYL12A	hsa04810
PPP1CC	MYLPF	hsa04810
PPP1CC	MYL2	hsa04810
PPP1CC	MYL5	hsa04810
PPP1CC	MYL7	hsa04810
PPP1CC	MYL10	hsa04810
ARHGEF7	GIT1	hsa04810
ARHGEF6	GIT1	hsa04810
GIT1	PXN	hsa04810
ACTB	PFN3	hsa04810
ACTB	PFN4	hsa04810
ACTB	PFN1	hsa04810
ACTB	PFN2	hsa04810
ACTG1	PFN3	hsa04810
ACTG1	PFN4	hsa04810
ACTG1	PFN1	hsa04810
ACTG1	PFN2	hsa04810
MYH9	ACTB	hsa04810
MYH9	ACTG1	hsa04810
MYH10	ACTB	hsa04810
MYH10	ACTG1	hsa04810
MYH14	ACTB	hsa04810
MYH14	ACTG1	hsa04810
MYH9	MYL12B	hsa04810
MYH9	MYL9	hsa04810
MYH9	MYL12A	hsa04810
MYH9	MYLPF	hsa04810
MYH9	MYL2	hsa04810
MYH9	MYL5	hsa04810
MYH9	MYL7	hsa04810
MYH9	MYL10	hsa04810
MYH10	MYL12B	hsa04810
MYH10	MYL9	hsa04810
MYH10	MYL12A	hsa04810
MYH10	MYLPF	hsa04810
MYH10	MYL2	hsa04810
MYH10	MYL5	hsa04810
MYH10	MYL7	hsa04810
MYH10	MYL10	hsa04810
MYH14	MYL12B	hsa04810
MYH14	MYL9	hsa04810
MYH14	MYL12A	hsa04810
MYH14	MYLPF	hsa04810
MYH14	MYL2	hsa04810
MYH14	MYL5	hsa04810
MYH14	MYL7	hsa04810
MYH14	MYL10	hsa04810
ACTB	CFL1	hsa04810
ACTB	CFL2	hsa04810
ACTG1	CFL1	hsa04810
ACTG1	CFL2	hsa04810
ACTB	ARPC5	hsa04810
ACTB	ARPC4	hsa04810
ACTB	ARPC3	hsa04810
ACTB	ARPC1B	hsa04810
ACTB	ARPC2	hsa04810
ACTB	ARPC1A	hsa04810
ACTB	ARPC5L	hsa04810
ACTG1	ARPC5	hsa04810
ACTG1	ARPC4	hsa04810
ACTG1	ARPC3	hsa04810
ACTG1	ARPC1B	hsa04810
ACTG1	ARPC2	hsa04810
ACTG1	ARPC1A	hsa04810
ACTG1	ARPC5L	hsa04810
ACTB	TMSB4X	hsa04810
ACTB	TMSB4Y	hsa04810
ACTG1	TMSB4X	hsa04810
ACTG1	TMSB4Y	hsa04810
ARHGAP35	RHOA	hsa04810
ARHGEF7	ARHGEF12	hsa04810
ARHGEF7	ARHGEF1	hsa04810
ARHGEF6	ARHGEF12	hsa04810
ARHGEF6	ARHGEF1	hsa04810
RHOA	RAC1	hsa04810
RHOA	RAC2	hsa04810
RHOA	RAC3	hsa04810
PIKFYVE	GSN	hsa04810
PIKFYVE	SCIN	hsa04810
PIP5K1C	GSN	hsa04810
PIP5K1C	SCIN	hsa04810
PIP4K2A	GSN	hsa04810
PIP4K2A	SCIN	hsa04810
PIP4K2C	GSN	hsa04810
PIP4K2C	SCIN	hsa04810
PIP5K1A	GSN	hsa04810
PIP5K1A	SCIN	hsa04810
PIP5K1B	GSN	hsa04810
PIP5K1B	SCIN	hsa04810
PIP4K2B	GSN	hsa04810
PIP4K2B	SCIN	hsa04810
ARHGEF6	RAC1	hsa04810
ARHGEF6	RAC2	hsa04810
ARHGEF6	RAC3	hsa04810
ARHGEF7	RAC1	hsa04810
ARHGEF7	RAC2	hsa04810
ARHGEF7	RAC3	hsa04810
GNG12	PAK4	hsa04810
GNG12	BUB1B-PAK6	hsa04810
GNG12	PAK1	hsa04810
GNG12	PAK2	hsa04810
GNG12	PAK3	hsa04810
GNG12	PAK6	hsa04810
GNG12	PAK5	hsa04810
VAV3	RAC1	hsa04810
VAV3	RAC2	hsa04810
VAV3	RAC3	hsa04810
TIAM1	RAC1	hsa04810
TIAM1	RAC2	hsa04810
TIAM1	RAC3	hsa04810
VAV1	RAC1	hsa04810
VAV1	RAC2	hsa04810
VAV1	RAC3	hsa04810
VAV2	RAC1	hsa04810
VAV2	RAC2	hsa04810
VAV2	RAC3	hsa04810
LPAR1	GNA13	hsa04810
LPAR1	GNA12	hsa04810
LPAR4	GNA13	hsa04810
LPAR4	GNA12	hsa04810
LPAR5	GNA13	hsa04810
LPAR5	GNA12	hsa04810
LPAR2	GNA13	hsa04810
LPAR2	GNA12	hsa04810
CXCL12	CXCR4	hsa04810
CXCR4	GNA13	hsa04810
CXCR4	GNA12	hsa04810
